"Z","Ebind","Occ","Element","subshell","CCp","Eic","Vi_q0","nmax","nh","shell_colours","multiplier","Jat"
98,3.828,39,"Californium","N4",1.008e-08,1999,1,4,2,"rgb(0,206,209)",1.914,2.5
98,3.747,40,"Californium","N4",1.008e-08,1999,1,4,1,"rgb(0,206,209)",0.93675,2.5
98,3.581,41,"Californium","N5",1.06e-08,1999.07,0.930000000000064,6,6,"rgb(64,224,208)",3.85053763440834,2.5
98,3.503,42,"Californium","N5",1.06e-08,1999.07,0.930000000000064,6,5,"rgb(64,224,208)",3.13888888888867,2.5
98,3.424,43,"Californium","N5",1.06e-08,1999.07,0.930000000000064,6,4,"rgb(64,224,208)",2.45448028673818,2.5
98,3.34,44,"Californium","N5",1.06e-08,1999.07,0.930000000000064,6,3,"rgb(64,224,208)",1.79569892473106,2.5
98,3.261,45,"Californium","N5",1.06e-08,1999.07,0.930000000000064,6,2,"rgb(64,224,208)",1.168817204301,2.5
98,3.186,46,"Californium","N5",1.06e-08,1999.07,0.930000000000064,6,1,"rgb(64,224,208)",0.570967741935445,2.5
98,2.75,47,"Californium","N6",6.27e-12,1999.44,0.559999999999945,6,6,"rgb(102,205,170)",4.91071428571476,3.5
98,2.67,48,"Californium","N6",6.27e-12,1999.44,0.559999999999945,6,5,"rgb(102,205,170)",3.97321428571467,3.5
98,2.58,49,"Californium","N6",6.27e-12,1999.44,0.559999999999945,6,4,"rgb(102,205,170)",3.07142857142887,3.5
98,2.49,50,"Californium","N6",6.27e-12,1999.44,0.559999999999945,6,3,"rgb(102,205,170)",2.2232142857145,3.5
98,2.41,51,"Californium","N6",6.27e-12,1999.44,0.559999999999945,6,2,"rgb(102,205,170)",1.43452380952395,3.5
98,2.32,52,"Californium","N6",6.27e-12,1999.44,0.559999999999945,6,1,"rgb(102,205,170)",0.690476190476258,3.5
98,2.22,53,"Californium","N7",2.34e-11,1999.46,0.539999999999964,8,8,"rgb(127,255,212)",4.11111111111139,3.5
98,2.13,54,"Californium","N7",2.34e-11,1999.46,0.539999999999964,8,7,"rgb(127,255,212)",3.45138888888912,3.5
98,2.05,55,"Californium","N7",2.34e-11,1999.46,0.539999999999964,8,6,"rgb(127,255,212)",2.84722222222241,3.5
98,1.96,56,"Californium","N7",2.34e-11,1999.46,0.539999999999964,8,5,"rgb(127,255,212)",2.26851851851867,3.5
98,1.88,57,"Californium","N7",2.34e-11,1999.46,0.539999999999964,8,4,"rgb(127,255,212)",1.74074074074086,3.5
98,1.79,58,"Californium","N7",2.34e-11,1999.46,0.539999999999964,8,3,"rgb(127,255,212)",1.24305555555564,3.5
98,1.7,59,"Californium","N7",2.34e-11,1999.46,0.539999999999964,8,2,"rgb(127,255,212)",0.78703703703709,3.5
98,1.62,60,"Californium","N7",2.34e-11,1999.46,0.539999999999964,8,1,"rgb(127,255,212)",0.375000000000025,3.5
98,1.47,61,"Californium","O1",9.78e-06,1999.57,0.430000000000064,2,2,"rgb(0,255,255)",3.41860465116228,0.5
98,1.42,62,"Californium","O1",9.78e-06,1999.57,0.430000000000064,2,1,"rgb(0,255,255)",1.65116279069743,3.5
98,1.3,63,"Californium","O2",2.31e-06,1999.66,0.339999999999918,2,2,"rgb(0,250,154)",3.82352941176563,1.5
98,1.25,64,"Californium","O2",2.31e-06,1999.66,0.339999999999918,2,1,"rgb(0,250,154)",1.83823529411809,1.5
98,1.12,65,"Californium","O3",2.71e-07,1999.75,0.25,4,4,"rgb(0,255,127)",4.48,1.5
98,1.09,66,"Californium","O3",2.71e-07,1999.75,0.25,4,3,"rgb(0,255,127)",3.27,1.5
98,1.05,67,"Californium","O3",2.71e-07,1999.75,0.25,4,2,"rgb(0,255,127)",2.1,1.5
98,1.01,68,"Californium","O3",2.71e-07,1999.75,0.25,4,1,"rgb(0,255,127)",1.01,3.5
98,0.847,69,"Californium","O4",2.15e-09,1999.86,0.1400000000001,4,4,"rgb(173,255,47)",6.04999999999568,2.5
98,0.814,70,"Californium","O4",2.15e-09,1999.86,0.1400000000001,4,3,"rgb(173,255,47)",4.36071428571117,2.5
98,0.778,71,"Californium","O4",2.15e-09,1999.86,0.1400000000001,4,2,"rgb(173,255,47)",2.77857142856944,2.5
98,0.744,72,"Californium","O4",2.15e-09,1999.86,0.1400000000001,4,1,"rgb(173,255,47)",1.32857142857048,2.5
98,0.695,73,"Californium","O5",2.24e-09,1999.87,0.130000000000109,6,6,"rgb(107,142,35)",5.34615384614936,2.5
98,0.662,74,"Californium","O5",2.24e-09,1999.87,0.130000000000109,6,5,"rgb(107,142,35)",4.24358974358618,2.5
98,0.63,75,"Californium","O5",2.24e-09,1999.87,0.130000000000109,6,4,"rgb(107,142,35)",3.23076923076652,2.5
98,0.597,76,"Californium","O5",2.24e-09,1999.87,0.130000000000109,6,3,"rgb(107,142,35)",2.29615384615192,2.5
98,0.566,77,"Californium","O5",2.24e-09,1999.87,0.130000000000109,6,2,"rgb(107,142,35)",1.45128205128083,2.5
98,0.536,78,"Californium","O5",2.24e-09,1999.87,0.130000000000109,6,1,"rgb(107,142,35)",0.68717948717891,2.5
98,0.39,79,"Californium","O6",7.25e-13,1999.99,0.009999999999991,6,6,"rgb(154,205,50)",39.0000000000355,0.5
98,0.368,80,"Californium","O6",7.25e-13,1999.99,0.009999999999991,6,5,"rgb(154,205,50)",30.6666666666946,0.5
98,0.334,81,"Californium","O6",7.25e-13,1999.99,0.009999999999991,6,4,"rgb(154,205,50)",22.2666666666869,3.5
98,0.31,82,"Californium","O6",7.25e-13,1999.99,0.009999999999991,6,3,"rgb(154,205,50)",15.5000000000141,3.5
98,0.286,83,"Californium","O6",7.25e-13,1999.99,0.009999999999991,6,2,"rgb(154,205,50)",9.533333333342,3.5
98,0.265,84,"Californium","O6",7.25e-13,1999.99,0.009999999999991,6,1,"rgb(154,205,50)",4.41666666667068,1.5
98,0.247,85,"Californium","O7",NA,1999.99,0.009999999999991,8,8,"rgb(107,142,35)",24.7000000000225,1.5
98,0.225,86,"Californium","O7",NA,1999.99,0.009999999999991,8,7,"rgb(107,142,35)",19.6875000000179,1.5
98,0.201,87,"Californium","O7",NA,1999.99,0.009999999999991,8,6,"rgb(107,142,35)",15.0750000000137,1.5
98,0.178,88,"Californium","O7",NA,1999.99,0.009999999999991,8,5,"rgb(107,142,35)",11.1250000000101,1.5
98,0.152,89,"Californium","O7",NA,1999.99,0.009999999999991,8,4,"rgb(107,142,35)",7.60000000000691,1.5
98,0.133,90,"Californium","O7",NA,1999.99,0.009999999999991,8,3,"rgb(107,142,35)",4.98750000000454,3.5
98,0.1129,91,"Californium","O7",NA,1999.99,0.009999999999991,8,2,"rgb(107,142,35)",2.82250000000257,3.5
98,0.091,92,"Californium","O7",NA,1999.99,0.009999999999991,8,1,"rgb(107,142,35)",1.13750000000103,3.5
98,0.075,93,"Californium","P1",1.92e-06,1999.9,0.099999999999909,2,2,"rgb(189,183,107)",0.750000000000682,3.5
98,0.0519,94,"Californium","P1",1.92e-06,1999.9,0.099999999999909,2,1,"rgb(189,183,107)",0.259500000000236,3.5
98,0.0377,95,"Californium","P2",3.98e-07,1999.93,0.069999999999936,2,2,"rgb(255,255,0)",0.538571428571918,3.5
98,0.0224,96,"Californium","P2",3.98e-07,1999.93,0.069999999999936,2,1,"rgb(255,255,0)",0.160000000000146,3.5
98,0.012,97,"Californium","P3",3.79e-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.120000000000109,0.5
98,0.00628166,98,"Californium","P3",3.79e-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.062816600000057,0.5
99,156.926,1,"Einsteinium","K",0.00354,1861.6,138.4,2,2,"rgb(123,104,238)",1.13385838150289,0.5
99,154.3281,2,"Einsteinium","K",0.00354,1861.6,138.4,2,1,"rgb(123,104,238)",0.557543713872832,0.5
99,39.4514,3,"Einsteinium","L1",0.000607,1973.22,26.78,2,2,"rgb(25,25,112)",1.47316654219567,0.5
99,38.9,4,"Einsteinium","L1",0.000607,1973.22,26.78,2,1,"rgb(25,25,112)",0.726288274831965,0.5
99,38.1,5,"Einsteinium","L2",0.0001373,1974.12,25.8800000000001,2,2,"rgb(0,0,139)",1.47217928902627,1.5
99,37.4,6,"Einsteinium","L2",0.0001373,1974.12,25.8800000000001,2,1,"rgb(0,0,139)",0.722565687789796,1.5
99,31.1,7,"Einsteinium","L3",1.421e-05,1979.61,20.3900000000001,4,4,"rgb(0,0,205)",1.52525747915644,1.5
99,30.7,8,"Einsteinium","L3",1.421e-05,1979.61,20.3900000000001,4,3,"rgb(0,0,205)",1.12923001471309,1.5
99,30.1,9,"Einsteinium","L3",1.421e-05,1979.61,20.3900000000001,4,2,"rgb(0,0,205)",0.738106915154484,1.5
99,29.7,10,"Einsteinium","L3",1.421e-05,1979.61,20.3900000000001,4,1,"rgb(0,0,205)",0.364149092692495,1.5
99,14.7,11,"Einsteinium","M1",0.0001452,1993.03,6.97000000000003,2,2,"rgb(0,0,255)",2.10903873744619,0.5
99,14.46,12,"Einsteinium","M1",0.0001452,1993.03,6.97000000000003,2,1,"rgb(0,0,255)",1.03730272596843,0.5
99,14.03,13,"Einsteinium","M2",3.75e-05,1993.44,6.55999999999995,2,2,"rgb(65,105,225)",2.13871951219514,1.5
99,13.81,14,"Einsteinium","M2",3.75e-05,1993.44,6.55999999999995,2,1,"rgb(65,105,225)",1.05259146341464,1.5
99,12.11,15,"Einsteinium","M3",4.13e-06,1994.72,5.27999999999997,4,4,"rgb(70,130,180)",2.29356060606062,1.5
99,11.93,16,"Einsteinium","M3",4.13e-06,1994.72,5.27999999999997,4,3,"rgb(70,130,180)",1.69460227272728,1.5
99,11.74,17,"Einsteinium","M3",4.13e-06,1994.72,5.27999999999997,4,2,"rgb(70,130,180)",1.11174242424243,1.5
99,11.57,18,"Einsteinium","M3",4.13e-06,1994.72,5.27999999999997,4,1,"rgb(70,130,180)",0.547821969696972,1.5
99,11.01,19,"Einsteinium","M4",3.36e-08,1995.37,4.63000000000011,4,4,"rgb(100,149,237)",2.37796976241895,2.5
99,10.81,20,"Einsteinium","M4",3.36e-08,1995.37,4.63000000000011,4,3,"rgb(100,149,237)",1.75107991360687,2.5
99,10.59,21,"Einsteinium","M4",3.36e-08,1995.37,4.63000000000011,4,2,"rgb(100,149,237)",1.1436285097192,2.5
99,10.4,22,"Einsteinium","M4",3.36e-08,1995.37,4.63000000000011,4,1,"rgb(100,149,237)",0.561555075593939,2.5
99,9.91,23,"Einsteinium","M5",3.48e-08,1995.61,4.3900000000001,6,6,"rgb(0,191,255)",2.25740318906601,2.5
99,9.72,24,"Einsteinium","M5",3.48e-08,1995.61,4.3900000000001,6,5,"rgb(0,191,255)",1.84510250569472,2.5
99,9.53,25,"Einsteinium","M5",3.48e-08,1995.61,4.3900000000001,6,4,"rgb(0,191,255)",1.44722854973421,2.5
99,9.33,26,"Einsteinium","M5",3.48e-08,1995.61,4.3900000000001,6,3,"rgb(0,191,255)",1.06264236902048,2.5
99,9.14,27,"Einsteinium","M5",3.48e-08,1995.61,4.3900000000001,6,2,"rgb(0,191,255)",0.69400151860287,2.5
99,8.96,28,"Einsteinium","M5",3.48e-08,1995.61,4.3900000000001,6,1,"rgb(0,191,255)",0.34016704631738,2.5
99,5.69,29,"Einsteinium","N1",4.02e-05,1998.12,1.88000000000011,2,2,"rgb(0,128,128)",3.02659574468068,0.5
99,5.6,30,"Einsteinium","N1",4.02e-05,1998.12,1.88000000000011,2,1,"rgb(0,128,128)",1.48936170212757,0.5
99,5.35,31,"Einsteinium","N2",1.044e-05,1998.33,1.67000000000007,2,2,"rgb(95,158,160)",3.20359281437112,1.5
99,5.26,32,"Einsteinium","N2",1.044e-05,1998.33,1.67000000000007,2,1,"rgb(95,158,160)",1.57485029940113,1.5
99,4.7,33,"Einsteinium","N3",1.175e-06,1998.67,1.32999999999993,4,4,"rgb(32,178,170)",3.53383458646636,1.5
99,4.62,34,"Einsteinium","N3",1.175e-06,1998.67,1.32999999999993,4,3,"rgb(32,178,170)",2.60526315789488,1.5
99,4.537,35,"Einsteinium","N3",1.175e-06,1998.67,1.32999999999993,4,2,"rgb(32,178,170)",1.70563909774445,1.5
99,4.456,36,"Einsteinium","N3",1.175e-06,1998.67,1.32999999999993,4,1,"rgb(32,178,170)",0.837593984962452,1.5
99,4.12,37,"Einsteinium","N4",1.107e-08,1998.97,1.02999999999997,4,4,"rgb(0,206,209)",4.00000000000011,2.5
99,4.038,38,"Einsteinium","N4",1.107e-08,1998.97,1.02999999999997,4,3,"rgb(0,206,209)",2.940291262136,2.5
99,3.947,39,"Einsteinium","N4",1.107e-08,1998.97,1.02999999999997,4,2,"rgb(0,206,209)",1.91601941747578,2.5
99,3.866,40,"Einsteinium","N4",1.107e-08,1998.97,1.02999999999997,4,1,"rgb(0,206,209)",0.938349514563132,2.5
99,3.694,41,"Einsteinium","N5",1.139e-08,1999.04,0.960000000000036,6,6,"rgb(64,224,208)",3.84791666666652,2.5
99,3.616,42,"Einsteinium","N5",1.139e-08,1999.04,0.960000000000036,6,5,"rgb(64,224,208)",3.13888888888877,2.5
99,3.535,43,"Einsteinium","N5",1.139e-08,1999.04,0.960000000000036,6,4,"rgb(64,224,208)",2.45486111111102,2.5
99,3.449,44,"Einsteinium","N5",1.139e-08,1999.04,0.960000000000036,6,3,"rgb(64,224,208)",1.7963541666666,2.5
99,3.37,45,"Einsteinium","N5",1.139e-08,1999.04,0.960000000000036,6,2,"rgb(64,224,208)",1.17013888888884,2.5
99,3.294,46,"Einsteinium","N5",1.139e-08,1999.04,0.960000000000036,6,1,"rgb(64,224,208)",0.571874999999978,2.5
99,2.85,47,"Einsteinium","N6",7.01e-12,1999.42,0.579999999999927,6,6,"rgb(102,205,170)",4.91379310344889,3.5
99,2.76,48,"Einsteinium","N6",7.01e-12,1999.42,0.579999999999927,6,5,"rgb(102,205,170)",3.96551724137981,3.5
99,2.68,49,"Einsteinium","N6",7.01e-12,1999.42,0.579999999999927,6,4,"rgb(102,205,170)",3.08045977011533,3.5
99,2.58,50,"Einsteinium","N6",7.01e-12,1999.42,0.579999999999927,6,3,"rgb(102,205,170)",2.22413793103476,3.5
99,2.49,51,"Einsteinium","N6",7.01e-12,1999.42,0.579999999999927,6,2,"rgb(102,205,170)",1.4310344827588,3.5
99,2.41,52,"Einsteinium","N6",7.01e-12,1999.42,0.579999999999927,6,1,"rgb(102,205,170)",0.692528735632271,3.5
99,2.3,53,"Einsteinium","N7",2.6e-11,1999.43,0.569999999999936,8,8,"rgb(127,255,212)",4.0350877192987,3.5
99,2.22,54,"Einsteinium","N7",2.6e-11,1999.43,0.569999999999936,8,7,"rgb(127,255,212)",3.40789473684249,3.5
99,2.13,55,"Einsteinium","N7",2.6e-11,1999.43,0.569999999999936,8,6,"rgb(127,255,212)",2.80263157894768,3.5
99,2.04,56,"Einsteinium","N7",2.6e-11,1999.43,0.569999999999936,8,5,"rgb(127,255,212)",2.23684210526341,3.5
99,1.95,57,"Einsteinium","N7",2.6e-11,1999.43,0.569999999999936,8,4,"rgb(127,255,212)",1.71052631578966,3.5
99,1.87,58,"Einsteinium","N7",2.6e-11,1999.43,0.569999999999936,8,3,"rgb(127,255,212)",1.23026315789487,3.5
99,1.78,59,"Einsteinium","N7",2.6e-11,1999.43,0.569999999999936,8,2,"rgb(127,255,212)",0.780701754386052,3.5
99,1.69,60,"Einsteinium","N7",2.6e-11,1999.43,0.569999999999936,8,1,"rgb(127,255,212)",0.370614035087761,3.5
99,1.53,61,"Einsteinium","O1",1.061e-05,1999.56,0.440000000000055,2,2,"rgb(0,255,255)",3.4772727272723,0.5
99,1.48,62,"Einsteinium","O1",1.061e-05,1999.56,0.440000000000055,2,1,"rgb(0,255,255)",1.68181818181797,3.5
99,1.36,63,"Einsteinium","O2",2.62e-06,1999.64,0.3599999999999,2,2,"rgb(0,250,154)",3.77777777777883,1.5
99,1.31,64,"Einsteinium","O2",2.62e-06,1999.64,0.3599999999999,2,1,"rgb(0,250,154)",1.81944444444495,1.5
99,1.18,65,"Einsteinium","O3",2.9e-07,1999.74,0.259999999999991,4,4,"rgb(0,255,127)",4.5384615384617,1.5
99,1.14,66,"Einsteinium","O3",2.9e-07,1999.74,0.259999999999991,4,3,"rgb(0,255,127)",3.28846153846165,1.5
99,1.1,67,"Einsteinium","O3",2.9e-07,1999.74,0.259999999999991,4,2,"rgb(0,255,127)",2.11538461538469,1.5
99,1.06,68,"Einsteinium","O3",2.9e-07,1999.74,0.259999999999991,4,1,"rgb(0,255,127)",1.0192307692308,3.5
99,0.895,69,"Einsteinium","O4",2.4e-09,1999.84,0.160000000000082,4,4,"rgb(173,255,47)",5.59374999999714,2.5
99,0.861,70,"Einsteinium","O4",2.4e-09,1999.84,0.160000000000082,4,3,"rgb(173,255,47)",4.03593749999794,2.5
99,0.824,71,"Einsteinium","O4",2.4e-09,1999.84,0.160000000000082,4,2,"rgb(173,255,47)",2.57499999999868,2.5
99,0.79,72,"Einsteinium","O4",2.4e-09,1999.84,0.160000000000082,4,1,"rgb(173,255,47)",1.23437499999937,2.5
99,0.738,73,"Einsteinium","O5",2.44e-09,1999.86,0.1400000000001,6,6,"rgb(107,142,35)",5.2714285714248,2.5
99,0.705,74,"Einsteinium","O5",2.44e-09,1999.86,0.1400000000001,6,5,"rgb(107,142,35)",4.19642857142557,2.5
99,0.672,75,"Einsteinium","O5",2.44e-09,1999.86,0.1400000000001,6,4,"rgb(107,142,35)",3.19999999999771,2.5
99,0.638,76,"Einsteinium","O5",2.44e-09,1999.86,0.1400000000001,6,3,"rgb(107,142,35)",2.2785714285698,2.5
99,0.606,77,"Einsteinium","O5",2.44e-09,1999.86,0.1400000000001,6,2,"rgb(107,142,35)",1.44285714285611,2.5
99,0.576,78,"Einsteinium","O5",2.44e-09,1999.86,0.1400000000001,6,1,"rgb(107,142,35)",0.685714285713796,2.5
99,0.421,79,"Einsteinium","O6",8.46e-13,1999.99,0.009999999999991,6,6,"rgb(154,205,50)",42.1000000000383,0.5
99,0.398,80,"Einsteinium","O6",8.46e-13,1999.99,0.009999999999991,6,5,"rgb(154,205,50)",33.1666666666968,0.5
99,0.367,81,"Einsteinium","O6",8.46e-13,1999.99,0.009999999999991,6,4,"rgb(154,205,50)",24.4666666666889,3.5
99,0.342,82,"Einsteinium","O6",8.46e-13,1999.99,0.009999999999991,6,3,"rgb(154,205,50)",17.1000000000156,3.5
99,0.317,83,"Einsteinium","O6",8.46e-13,1999.99,0.009999999999991,6,2,"rgb(154,205,50)",10.5666666666763,3.5
99,0.294,84,"Einsteinium","O6",8.46e-13,1999.99,0.009999999999991,6,1,"rgb(154,205,50)",4.90000000000446,3.5
99,0.27,85,"Einsteinium","O7",NA,1999.99,0.009999999999991,8,8,"rgb(107,142,35)",27.0000000000246,1.5
99,0.252,86,"Einsteinium","O7",NA,1999.99,0.009999999999991,8,7,"rgb(107,142,35)",22.0500000000201,1.5
99,0.231,87,"Einsteinium","O7",NA,1999.99,0.009999999999991,8,6,"rgb(107,142,35)",17.3250000000158,1.5
99,0.206,88,"Einsteinium","O7",NA,1999.99,0.009999999999991,8,5,"rgb(107,142,35)",12.8750000000117,1.5
99,0.18,89,"Einsteinium","O7",NA,1999.99,0.009999999999991,8,4,"rgb(107,142,35)",9.00000000000819,1.5
99,0.157,90,"Einsteinium","O7",NA,1999.99,0.009999999999991,8,3,"rgb(107,142,35)",5.88750000000536,3.5
99,0.137,91,"Einsteinium","O7",NA,1999.99,0.009999999999991,8,2,"rgb(107,142,35)",3.42500000000312,3.5
99,0.1129,92,"Einsteinium","O7",NA,1999.99,0.009999999999991,8,1,"rgb(107,142,35)",1.41125000000128,3.5
99,0.097,93,"Einsteinium","P1",2.09e-06,1999.9,0.099999999999909,2,2,"rgb(189,183,107)",0.970000000000882,3.5
99,0.071,94,"Einsteinium","P1",2.09e-06,1999.9,0.099999999999909,2,1,"rgb(189,183,107)",0.355000000000323,3.5
99,0.0541,95,"Einsteinium","P2",4.51e-07,1999.93,0.069999999999936,2,2,"rgb(255,255,0)",0.772857142857846,3.5
99,0.0388,96,"Einsteinium","P2",4.51e-07,1999.93,0.069999999999936,2,1,"rgb(255,255,0)",0.277142857143109,3.5
99,0.0227,97,"Einsteinium","P3",4.04e-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.227000000000206,3.5
99,0.0122,98,"Einsteinium","P3",4.04e-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.122000000000111,0.5
99,0.00636758,99,"Einsteinium","P3",4.04e-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.063675800000058,0.5
100,160.804,1,"Fermium","K",0.00373,1858,142,2,2,"rgb(123,104,238)",1.13242253521127,0.5
100,158.1525,2,"Fermium","K",0.00373,1858,142,2,1,"rgb(123,104,238)",0.556875,0.5
100,40.4822,3,"Fermium","L1",0.000647,1972.43,27.5699999999999,2,2,"rgb(25,25,112)",1.46834240116069,0.5
100,40,4,"Fermium","L1",0.000647,1972.43,27.5699999999999,2,1,"rgb(25,25,112)",0.725426187885384,0.5
100,39.1,5,"Fermium","L2",0.0001528,1973.34,26.6600000000001,2,2,"rgb(0,0,139)",1.46661665416354,1.5
100,38.4,6,"Fermium","L2",0.0001528,1973.34,26.6600000000001,2,1,"rgb(0,0,139)",0.720180045011251,1.5
100,31.8,7,"Fermium","L3",1.491e-05,1979.13,20.8699999999999,4,4,"rgb(0,0,205)",1.52371825586968,1.5
100,31.3,8,"Fermium","L3",1.491e-05,1979.13,20.8699999999999,4,3,"rgb(0,0,205)",1.12482031624342,1.5
100,30.8,9,"Fermium","L3",1.491e-05,1979.13,20.8699999999999,4,2,"rgb(0,0,205)",0.737901293723051,1.5
100,30.3,10,"Fermium","L3",1.491e-05,1979.13,20.8699999999999,4,1,"rgb(0,0,205)",0.362961188308579,1.5
100,15,11,"Fermium","M1",0.0001554,1992.8,7.20000000000005,2,2,"rgb(0,0,255)",2.08333333333332,0.5
100,14.8,12,"Fermium","M1",0.0001554,1992.8,7.20000000000005,2,1,"rgb(0,0,255)",1.02777777777777,0.5
100,14.4,13,"Fermium","M2",4.18e-05,1993.22,6.77999999999997,2,2,"rgb(65,105,225)",2.12389380530974,1.5
100,14.18,14,"Fermium","M2",4.18e-05,1993.22,6.77999999999997,2,1,"rgb(65,105,225)",1.04572271386431,1.5
100,12.39,15,"Fermium","M3",4.36e-06,1994.57,5.43000000000006,4,4,"rgb(70,130,180)",2.28176795580108,1.5
100,12.22,16,"Fermium","M3",4.36e-06,1994.57,5.43000000000006,4,3,"rgb(70,130,180)",1.68784530386738,1.5
100,12.02,17,"Fermium","M3",4.36e-06,1994.57,5.43000000000006,4,2,"rgb(70,130,180)",1.10681399631675,1.5
100,11.85,18,"Fermium","M3",4.36e-06,1994.57,5.43000000000006,4,1,"rgb(70,130,180)",0.545580110497231,1.5
100,11.28,19,"Fermium","M4",3.66e-08,1995.24,4.75999999999999,4,4,"rgb(100,149,237)",2.36974789915967,2.5
100,11.08,20,"Fermium","M4",3.66e-08,1995.24,4.75999999999999,4,3,"rgb(100,149,237)",1.74579831932773,2.5
100,10.86,21,"Fermium","M4",3.66e-08,1995.24,4.75999999999999,4,2,"rgb(100,149,237)",1.14075630252101,2.5
100,10.66,22,"Fermium","M4",3.66e-08,1995.24,4.75999999999999,4,1,"rgb(100,149,237)",0.559873949579833,2.5
100,10.16,23,"Fermium","M5",3.71e-08,1995.49,4.50999999999999,6,6,"rgb(0,191,255)",2.25277161862528,2.5
100,9.97,24,"Fermium","M5",3.71e-08,1995.49,4.50999999999999,6,5,"rgb(0,191,255)",1.84220251293422,2.5
100,9.77,25,"Fermium","M5",3.71e-08,1995.49,4.50999999999999,6,4,"rgb(0,191,255)",1.44419807834442,2.5
100,9.57,26,"Fermium","M5",3.71e-08,1995.49,4.50999999999999,6,3,"rgb(0,191,255)",1.0609756097561,2.5
100,9.37,27,"Fermium","M5",3.71e-08,1995.49,4.50999999999999,6,2,"rgb(0,191,255)",0.692535107169255,2.5
100,9.2,28,"Fermium","M5",3.71e-08,1995.49,4.50999999999999,6,1,"rgb(0,191,255)",0.339985218033999,2.5
100,5.86,29,"Fermium","N1",4.32e-05,1998.06,1.94000000000005,2,2,"rgb(0,128,128)",3.02061855670095,0.5
100,5.76,30,"Fermium","N1",4.32e-05,1998.06,1.94000000000005,2,1,"rgb(0,128,128)",1.48453608247418,0.5
100,5.51,31,"Fermium","N2",1.171e-05,1998.26,1.74000000000001,2,2,"rgb(95,158,160)",3.16666666666665,1.5
100,5.42,32,"Fermium","N2",1.171e-05,1998.26,1.74000000000001,2,1,"rgb(95,158,160)",1.55747126436781,1.5
100,4.84,33,"Fermium","N3",1.245e-06,1998.63,1.36999999999989,4,4,"rgb(32,178,170)",3.53284671532875,1.5
100,4.76,34,"Fermium","N3",1.245e-06,1998.63,1.36999999999989,4,3,"rgb(32,178,170)",2.6058394160586,1.5
100,4.67,35,"Fermium","N3",1.245e-06,1998.63,1.36999999999989,4,2,"rgb(32,178,170)",1.70437956204393,1.5
100,4.586,36,"Fermium","N3",1.245e-06,1998.63,1.36999999999989,4,1,"rgb(32,178,170)",0.83686131386868,1.5
100,4.245,37,"Fermium","N4",1.215e-08,1998.93,1.06999999999994,4,4,"rgb(0,206,209)",3.9672897196264,2.5
100,4.16,38,"Fermium","N4",1.215e-08,1998.93,1.06999999999994,4,3,"rgb(0,206,209)",2.91588785046746,2.5
100,4.07,39,"Fermium","N4",1.215e-08,1998.93,1.06999999999994,4,2,"rgb(0,206,209)",1.90186915887862,2.5
100,3.986,40,"Fermium","N4",1.215e-08,1998.93,1.06999999999994,4,1,"rgb(0,206,209)",0.931308411215009,2.5
100,3.81,41,"Fermium","N5",1.223e-08,1999,1,6,6,"rgb(64,224,208)",3.81,2.5
100,3.73,42,"Fermium","N5",1.223e-08,1999,1,6,5,"rgb(64,224,208)",3.10833333333333,2.5
100,3.647,43,"Fermium","N5",1.223e-08,1999,1,6,4,"rgb(64,224,208)",2.43133333333333,2.5
100,3.561,44,"Fermium","N5",1.223e-08,1999,1,6,3,"rgb(64,224,208)",1.7805,2.5
100,3.48,45,"Fermium","N5",1.223e-08,1999,1,6,2,"rgb(64,224,208)",1.16,2.5
100,3.403,46,"Fermium","N5",1.223e-08,1999,1,6,1,"rgb(64,224,208)",0.567166666666667,2.5
100,2.95,47,"Fermium","N6",7.82e-12,1999.38,0.619999999999891,6,6,"rgb(102,205,170)",4.75806451612987,3.5
100,2.85,48,"Fermium","N6",7.82e-12,1999.38,0.619999999999891,6,5,"rgb(102,205,170)",3.830645161291,3.5
100,2.76,49,"Fermium","N6",7.82e-12,1999.38,0.619999999999891,6,4,"rgb(102,205,170)",2.96774193548439,3.5
100,2.68,50,"Fermium","N6",7.82e-12,1999.38,0.619999999999891,6,3,"rgb(102,205,170)",2.16129032258103,3.5
100,2.59,51,"Fermium","N6",7.82e-12,1999.38,0.619999999999891,6,2,"rgb(102,205,170)",1.39247311827981,3.5
100,2.49,52,"Fermium","N6",7.82e-12,1999.38,0.619999999999891,6,1,"rgb(102,205,170)",0.669354838709795,3.5
100,2.39,53,"Fermium","N7",2.88e-11,1999.4,0.599999999999909,8,8,"rgb(127,255,212)",3.98333333333394,3.5
100,2.3,54,"Fermium","N7",2.88e-11,1999.4,0.599999999999909,8,7,"rgb(127,255,212)",3.35416666666717,3.5
100,2.21,55,"Fermium","N7",2.88e-11,1999.4,0.599999999999909,8,6,"rgb(127,255,212)",2.76250000000042,3.5
100,2.12,56,"Fermium","N7",2.88e-11,1999.4,0.599999999999909,8,5,"rgb(127,255,212)",2.20833333333367,3.5
